0.000000000000000000e+00,6.202049999999999841e+01,5.008650000000000091e+01,5.169489999999999696e+01,6.124349999999999739e+01,5.388130000000000308e+01,5.544760000000000133e+01,6.182600000000000051e+01,5.540359999999999729e+01,5.384179999999999922e+01,5.478240000000000265e+01,5.075999999999999801e+01,5.080469999999999686e+01,6.033679999999999666e+01,5.022229999999999706e+01,5.110940000000000083e+01,5.857200000000000273e+01,5.576030000000000086e+01,5.158599999999999852e+01,4.994299999999999784e+01,5.571500000000000341e+01,5.427239999999999753e+01,5.484879999999999711e+01,5.649280000000000257e+01,5.433939999999999770e+01,5.408080000000000354e+01,5.285150000000000148e+01,5.374560000000000315e+01,5.986350000000000193e+01,5.512019999999999698e+01,4.877069999999999794e+01,5.900679999999999836e+01,5.576850000000000307e+01,5.506940000000000168e+01,5.278459999999999752e+01,5.742750000000000199e+01,5.688479999999999848e+01,5.371609999999999729e+01,6.581780000000000541e+01,5.166020000000000323e+01,5.235099999999999909e+01,5.484490000000000265e+01,5.478690000000000282e+01,5.728979999999999961e+01,5.963880000000000337e+01,5.027579999999999671e+01,6.129039999999999822e+01,5.995550000000000068e+01,5.569449999999999790e+01,6.484149999999999636e+01,5.333749999999999858e+01,4.961860000000000070e+01,5.895270000000000010e+01,5.238709999999999667e+01,5.797599999999999909e+01,5.674289999999999878e+01,5.787720000000000198e+01,5.744200000000000017e+01,5.928249999999999886e+01,6.117040000000000077e+01,5.340800000000000125e+01,5.205510000000000304e+01,5.188349999999999795e+01,5.244680000000000319e+01,4.915500000000000114e+01,5.960770000000000124e+01,4.731900000000000261e+01,5.540590000000000259e+01,5.344749999999999801e+01,5.315550000000000352e+01,5.540590000000000259e+01,6.183019999999999783e+01,5.177179999999999893e+01,5.823519999999999897e+01,5.861610000000000298e+01,5.374730000000000274e+01,5.325079999999999814e+01,5.507820000000000249e+01,5.375319999999999965e+01,5.602179999999999893e+01,5.585349999999999682e+01,5.065059999999999718e+01,5.523490000000000322e+01,5.477340000000000231e+01,5.640800000000000125e+01,5.555149999999999721e+01,5.414200000000000301e+01,4.882589999999999719e+01,5.174119999999999919e+01,5.519859999999999900e+01,5.394039999999999679e+01,5.492450000000000188e+01,6.189020000000000010e+01,5.178659999999999997e+01,5.267969999999999686e+01,5.850569999999999737e+01,5.098219999999999885e+01,6.069219999999999970e+01,5.294989999999999952e+01,5.528229999999999933e+01,5.792060000000000031e+01,4.769200000000000017e+01,4.965209999999999724e+01,5.072540000000000049e+01,5.035770000000000124e+01,5.447789999999999822e+01,5.334309999999999974e+01,5.575820000000000221e+01,5.383379999999999654e+01,5.419630000000000081e+01,5.712019999999999698e+01,5.436240000000000094e+01,5.341850000000000165e+01,5.010499999999999687e+01,4.761809999999999832e+01
3.797939999999999827e+01,0.000000000000000000e+00,3.673469999999999658e+01,4.389869999999999806e+01,4.909770000000000323e+01,3.791400000000000148e+01,4.254200000000000159e+01,4.635470000000000113e+01,4.148389999999999844e+01,4.072720000000000340e+01,4.032180000000000319e+01,3.829399999999999693e+01,3.897480000000000189e+01,5.075739999999999696e+01,3.751279999999999859e+01,3.568589999999999662e+01,4.703719999999999857e+01,4.117210000000000036e+01,3.784790000000000276e+01,3.608279999999999887e+01,4.521399999999999864e+01,4.149739999999999895e+01,4.157419999999999760e+01,4.392569999999999908e+01,4.078209999999999980e+01,4.177799999999999869e+01,3.806020000000000181e+01,3.964970000000000283e+01,4.901380000000000337e+01,4.320609999999999928e+01,3.833299999999999841e+01,4.721690000000000254e+01,4.503640000000000043e+01,4.166720000000000113e+01,4.074929999999999808e+01,4.235159999999999769e+01,4.196549999999999869e+01,4.271940000000000026e+01,5.331340000000000146e+01,3.896050000000000324e+01,3.855100000000000193e+01,4.464289999999999736e+01,4.326970000000000027e+01,4.151729999999999876e+01,4.430649999999999977e+01,3.747379999999999711e+01,4.426129999999999853e+01,4.821000000000000085e+01,4.296050000000000324e+01,5.261419999999999675e+01,3.836769999999999925e+01,4.169659999999999656e+01,4.710810000000000031e+01,4.116590000000000060e+01,4.470689999999999742e+01,4.311919999999999931e+01,4.482710000000000150e+01,4.347740000000000293e+01,4.725480000000000302e+01,5.099410000000000309e+01,4.065709999999999980e+01,3.810810000000000031e+01,4.002320000000000277e+01,3.843809999999999860e+01,3.673040000000000305e+01,4.841740000000000066e+01,3.935079999999999956e+01,4.470799999999999841e+01,3.942969999999999686e+01,4.337890000000000157e+01,4.230360000000000298e+01,4.928340000000000032e+01,3.690429999999999922e+01,4.680810000000000315e+01,4.422480000000000189e+01,4.187740000000000151e+01,4.109819999999999851e+01,4.370439999999999969e+01,4.212709999999999866e+01,4.177060000000000173e+01,4.122919999999999874e+01,3.722749999999999915e+01,4.082359999999999900e+01,3.899430000000000263e+01,4.047240000000000038e+01,4.159669999999999845e+01,4.168690000000000140e+01,3.685609999999999786e+01,3.812210000000000321e+01,4.064929999999999666e+01,3.985479999999999734e+01,4.226890000000000214e+01,5.025010000000000332e+01,3.813150000000000261e+01,4.068979999999999819e+01,4.449110000000000298e+01,4.099360000000000070e+01,4.814410000000000167e+01,3.992880000000000251e+01,4.079930000000000234e+01,4.583310000000000173e+01,3.697160000000000224e+01,3.992499999999999716e+01,3.668139999999999645e+01,3.550030000000000285e+01,4.140840000000000032e+01,4.208050000000000068e+01,4.304769999999999897e+01,4.105299999999999727e+01,4.340259999999999962e+01,4.464090000000000202e+01,4.287259999999999849e+01,3.938859999999999673e+01,3.653320000000000078e+01,3.534499999999999886e+01
4.991340000000000288e+01,6.326520000000000010e+01,0.000000000000000000e+00,4.991429999999999723e+01,5.654160000000000252e+01,5.188770000000000238e+01,5.291770000000000351e+01,5.760949999999999704e+01,5.208899999999999864e+01,5.395250000000000057e+01,5.195900000000000318e+01,4.800930000000000319e+01,5.260249999999999915e+01,5.787089999999999890e+01,4.717690000000000339e+01,4.576239999999999952e+01,5.846770000000000067e+01,5.060660000000000025e+01,4.951680000000000348e+01,4.907269999999999754e+01,5.718359999999999843e+01,5.294409999999999883e+01,5.710589999999999833e+01,5.595389999999999731e+01,5.300240000000000151e+01,5.281340000000000146e+01,5.169850000000000279e+01,5.064209999999999923e+01,5.854240000000000066e+01,5.440749999999999886e+01,4.914979999999999905e+01,5.711350000000000193e+01,5.415639999999999787e+01,5.259759999999999991e+01,5.100339999999999918e+01,5.552940000000000254e+01,5.791969999999999885e+01,5.309810000000000230e+01,6.549360000000000070e+01,5.069530000000000314e+01,4.905089999999999861e+01,5.584100000000000108e+01,5.412819999999999965e+01,5.469590000000000174e+01,5.755060000000000286e+01,4.993719999999999715e+01,5.866660000000000252e+01,5.887389999999999901e+01,5.424560000000000315e+01,6.416249999999999432e+01,4.968090000000000117e+01,4.763259999999999650e+01,5.706349999999999767e+01,5.237519999999999953e+01,5.620349999999999824e+01,5.381190000000000140e+01,5.864939999999999998e+01,5.828999999999999915e+01,5.660340000000000060e+01,5.957529999999999859e+01,5.555870000000000175e+01,4.929729999999999990e+01,5.140679999999999694e+01,5.017419999999999902e+01,4.979039999999999822e+01,5.845909999999999940e+01,4.910600000000000165e+01,5.497579999999999956e+01,5.226689999999999969e+01,4.954509999999999792e+01,5.314479999999999649e+01,5.882399999999999807e+01,4.910430000000000206e+01,5.730539999999999878e+01,5.551839999999999975e+01,5.385609999999999786e+01,5.145120000000000005e+01,5.449000000000000199e+01,5.417219999999999658e+01,5.280030000000000001e+01,5.447099999999999653e+01,4.794069999999999965e+01,5.027049999999999841e+01,5.077590000000000003e+01,5.317699999999999960e+01,5.750630000000000308e+01,5.288649999999999807e+01,4.715469999999999828e+01,4.971569999999999823e+01,4.993220000000000169e+01,5.196900000000000119e+01,5.332079999999999842e+01,5.899920000000000186e+01,4.954910000000000281e+01,5.142260000000000275e+01,5.907249999999999801e+01,4.990010000000000190e+01,5.894350000000000023e+01,5.197129999999999939e+01,5.447789999999999822e+01,5.641570000000000107e+01,4.901460000000000150e+01,5.301189999999999714e+01,4.979760000000000275e+01,4.661379999999999768e+01,5.319530000000000314e+01,5.353580000000000183e+01,5.345799999999999841e+01,5.299549999999999983e+01,5.207650000000000290e+01,5.411590000000000344e+01,5.536639999999999873e+01,5.194789999999999708e+01,4.707390000000000185e+01,4.565740000000000265e+01
4.830499999999999972e+01,5.610119999999999862e+01,5.008559999999999945e+01,0.000000000000000000e+00,5.668880000000000052e+01,4.225350000000000250e+01,4.989959999999999951e+01,5.516610000000000014e+01,4.782180000000000319e+01,4.580360000000000298e+01,5.000139999999999674e+01,4.746509999999999962e+01,4.785269999999999868e+01,5.535600000000000165e+01,4.427089999999999748e+01,4.394899999999999807e+01,5.355839999999999890e+01,4.701979999999999649e+01,5.151910000000000167e+01,4.206719999999999970e+01,5.496020000000000039e+01,4.981539999999999679e+01,4.884960000000000235e+01,5.159329999999999927e+01,4.727940000000000254e+01,4.978589999999999804e+01,4.482189999999999941e+01,4.457840000000000202e+01,5.465169999999999817e+01,4.863889999999999958e+01,4.656770000000000209e+01,5.395360000000000156e+01,4.981179999999999808e+01,4.858010000000000161e+01,4.763089999999999691e+01,5.043659999999999854e+01,4.754379999999999740e+01,4.974069999999999681e+01,6.005899999999999750e+01,4.656089999999999662e+01,4.742119999999999891e+01,5.305169999999999675e+01,4.801149999999999807e+01,4.655810000000000315e+01,5.302439999999999998e+01,4.739269999999999783e+01,5.455639999999999645e+01,5.476429999999999865e+01,4.955030000000000001e+01,5.909620000000000317e+01,4.482699999999999818e+01,4.683019999999999783e+01,5.384949999999999903e+01,5.081640000000000157e+01,4.495049999999999812e+01,5.099799999999999756e+01,5.095600000000000307e+01,5.405539999999999878e+01,5.410790000000000077e+01,5.782330000000000325e+01,5.037890000000000157e+01,4.540489999999999782e+01,4.890370000000000061e+01,4.594740000000000180e+01,4.382959999999999923e+01,5.640749999999999886e+01,4.192069999999999652e+01,5.316490000000000293e+01,4.432820000000000249e+01,5.045190000000000197e+01,5.270960000000000178e+01,5.574159999999999826e+01,4.560699999999999932e+01,5.670550000000000068e+01,5.166259999999999764e+01,5.092699999999999960e+01,4.679509999999999792e+01,5.114300000000000068e+01,5.047330000000000183e+01,4.881810000000000116e+01,5.004990000000000094e+01,4.256700000000000017e+01,4.746179999999999666e+01,4.879480000000000217e+01,4.660640000000000072e+01,5.402360000000000184e+01,4.975379999999999825e+01,4.712039999999999651e+01,4.454840000000000089e+01,5.232789999999999964e+01,4.475090000000000146e+01,5.199199999999999733e+01,5.405019999999999669e+01,4.217680000000000007e+01,4.851149999999999807e+01,5.311520000000000152e+01,4.925370000000000203e+01,5.397650000000000148e+01,4.749759999999999849e+01,4.618699999999999761e+01,5.384060000000000201e+01,4.545470000000000255e+01,5.092360000000000042e+01,4.467439999999999856e+01,4.312250000000000227e+01,5.160840000000000316e+01,4.979330000000000211e+01,5.012189999999999657e+01,4.843670000000000186e+01,5.108599999999999852e+01,5.143950000000000244e+01,5.278220000000000312e+01,4.707459999999999667e+01,4.583449999999999847e+01,4.700930000000000319e+01
3.881889999999999930e+01,5.089180000000000348e+01,4.340809999999999746e+01,4.326530000000000342e+01,0.000000000000000000e+00,4.144740000000000180e+01,4.572339999999999804e+01,5.035419999999999874e+01,4.243330000000000268e+01,4.359649999999999892e+01,4.375000000000000000e+01,4.041120000000000090e+01,4.062550000000000239e+01,4.678860000000000241e+01,3.833189999999999742e+01,3.629189999999999827e+01,4.689929999999999666e+01,4.472440000000000282e+01,4.351310000000000144e+01,3.942889999999999873e+01,4.747390000000000043e+01,4.531479999999999819e+01,4.560220000000000340e+01,4.706450000000000244e+01,4.592880000000000251e+01,4.564220000000000255e+01,4.198799999999999955e+01,4.364770000000000039e+01,5.033259999999999934e+01,4.556150000000000233e+01,4.092000000000000171e+01,4.938669999999999760e+01,4.793180000000000263e+01,4.637330000000000041e+01,4.314189999999999969e+01,4.711610000000000298e+01,4.393719999999999715e+01,4.482569999999999766e+01,5.683200000000000074e+01,4.257180000000000319e+01,4.146820000000000306e+01,4.780330000000000013e+01,4.508480000000000132e+01,4.435430000000000206e+01,4.781810000000000116e+01,4.101500000000000057e+01,4.719680000000000319e+01,5.076350000000000051e+01,4.654310000000000258e+01,5.334660000000000224e+01,4.353569999999999851e+01,4.015310000000000201e+01,4.884770000000000323e+01,4.570660000000000167e+01,4.320700000000000074e+01,4.708290000000000219e+01,4.937480000000000047e+01,4.784429999999999694e+01,4.867219999999999658e+01,5.236520000000000152e+01,4.468639999999999901e+01,4.192880000000000251e+01,4.376890000000000214e+01,4.140229999999999677e+01,4.008500000000000085e+01,5.085969999999999658e+01,4.441429999999999723e+01,4.742479999999999762e+01,4.168200000000000216e+01,3.959899999999999665e+01,4.775300000000000011e+01,5.156190000000000140e+01,4.040599999999999881e+01,5.003059999999999974e+01,4.744480000000000075e+01,4.758749999999999858e+01,4.124369999999999692e+01,4.731159999999999854e+01,4.548349999999999937e+01,4.808250000000000313e+01,4.741129999999999711e+01,4.155919999999999703e+01,4.502879999999999683e+01,4.372370000000000090e+01,4.551270000000000238e+01,4.354549999999999699e+01,4.553170000000000073e+01,3.837360000000000326e+01,4.024329999999999785e+01,4.222109999999999985e+01,4.298519999999999897e+01,4.654990000000000094e+01,5.326420000000000243e+01,4.374069999999999681e+01,4.219919999999999760e+01,4.971430000000000149e+01,4.302909999999999968e+01,5.069369999999999976e+01,4.296529999999999916e+01,4.376120000000000232e+01,4.918110000000000070e+01,3.939240000000000208e+01,4.484429999999999694e+01,4.083529999999999660e+01,3.990859999999999985e+01,4.835190000000000055e+01,4.733780000000000143e+01,4.449260000000000304e+01,4.248429999999999751e+01,4.552000000000000313e+01,4.715050000000000097e+01,4.664849999999999852e+01,4.365019999999999811e+01,3.817269999999999897e+01,3.772630000000000194e+01
4.611860000000000070e+01,6.208590000000000231e+01,4.811220000000000141e+01,5.774640000000000128e+01,5.852920000000000300e+01,0.000000000000000000e+00,5.528359999999999985e+01,5.689690000000000225e+01,5.589920000000000044e+01,5.353909999999999769e+01,5.345340000000000202e+01,5.024049999999999727e+01,5.038110000000000355e+01,6.472549999999999670e+01,4.751440000000000197e+01,4.995629999999999882e+01,5.720790000000000219e+01,5.542199999999999704e+01,4.778119999999999834e+01,4.812969999999999970e+01,5.645589999999999975e+01,5.398290000000000077e+01,5.477900000000000347e+01,5.349849999999999994e+01,5.096909999999999741e+01,5.118280000000000030e+01,4.941870000000000118e+01,5.262180000000000035e+01,5.902490000000000236e+01,5.448380000000000223e+01,4.770190000000000197e+01,5.764059999999999917e+01,5.643359999999999843e+01,5.192349999999999710e+01,5.398769999999999669e+01,5.316610000000000014e+01,5.518780000000000285e+01,5.365859999999999985e+01,6.383089999999999975e+01,4.839509999999999934e+01,5.138980000000000103e+01,5.569519999999999982e+01,5.348080000000000211e+01,5.445600000000000307e+01,5.534949999999999903e+01,4.835070000000000334e+01,5.642170000000000130e+01,6.011260000000000048e+01,5.545089999999999719e+01,6.455129999999999768e+01,5.006400000000000006e+01,5.289900000000000091e+01,5.797540000000000049e+01,5.050090000000000146e+01,5.930590000000000117e+01,5.546209999999999951e+01,5.686070000000000135e+01,5.843800000000000239e+01,5.997169999999999845e+01,6.150139999999999674e+01,5.073839999999999861e+01,5.009550000000000125e+01,5.267589999999999861e+01,5.032999999999999829e+01,4.881920000000000215e+01,5.966250000000000142e+01,4.827029999999999887e+01,5.548689999999999856e+01,5.432580000000000098e+01,5.785029999999999717e+01,5.048660000000000281e+01,6.017969999999999686e+01,4.808460000000000178e+01,5.650260000000000105e+01,5.686910000000000309e+01,5.200339999999999918e+01,5.289050000000000296e+01,5.636449999999999960e+01,5.313969999999999771e+01,5.386070000000000135e+01,5.457009999999999650e+01,4.836180000000000234e+01,5.021730000000000160e+01,5.029829999999999757e+01,5.360199999999999676e+01,5.701520000000000010e+01,5.397120000000000317e+01,4.398839999999999861e+01,4.955530000000000257e+01,5.357180000000000319e+01,5.143860000000000099e+01,5.229460000000000264e+01,6.109210000000000207e+01,5.448449999999999704e+01,5.041400000000000148e+01,5.496679999999999922e+01,5.070640000000000214e+01,5.770190000000000197e+01,5.126630000000000109e+01,5.609879999999999711e+01,5.752109999999999701e+01,4.573069999999999879e+01,4.974779999999999802e+01,4.851440000000000197e+01,4.778970000000000340e+01,4.904110000000000014e+01,5.146260000000000190e+01,5.812910000000000110e+01,4.982820000000000249e+01,5.559590000000000032e+01,5.760150000000000148e+01,5.513589999999999947e+01,4.976080000000000325e+01,4.560540000000000305e+01,4.366290000000000049e+01
4.455230000000000246e+01,5.745790000000000219e+01,4.708220000000000027e+01,5.010029999999999717e+01,5.422090000000000032e+01,4.471629999999999683e+01,0.000000000000000000e+00,5.503099999999999881e+01,4.770179999999999865e+01,4.738719999999999999e+01,4.792530000000000001e+01,4.530259999999999820e+01,4.523640000000000327e+01,5.520700000000000074e+01,4.351520000000000010e+01,3.981320000000000192e+01,5.237709999999999866e+01,4.906060000000000088e+01,4.560909999999999798e+01,4.419680000000000319e+01,5.217329999999999757e+01,4.764370000000000260e+01,4.991740000000000066e+01,4.902900000000000347e+01,4.936290000000000333e+01,4.929330000000000211e+01,4.615469999999999828e+01,4.623729999999999762e+01,5.637669999999999959e+01,4.917309999999999803e+01,4.501230000000000331e+01,5.341790000000000305e+01,5.071690000000000254e+01,4.826599999999999824e+01,4.836619999999999919e+01,5.012839999999999918e+01,4.970819999999999794e+01,4.939589999999999748e+01,6.047240000000000038e+01,4.687570000000000192e+01,4.734060000000000201e+01,5.259429999999999694e+01,4.951120000000000232e+01,5.067929999999999779e+01,5.292779999999999774e+01,4.656909999999999883e+01,5.447549999999999670e+01,5.433500000000000085e+01,5.067269999999999897e+01,5.908630000000000138e+01,4.592990000000000350e+01,4.499490000000000123e+01,5.326970000000000027e+01,4.941259999999999764e+01,4.835849999999999937e+01,5.068750000000000000e+01,5.331750000000000256e+01,5.204769999999999897e+01,4.993070000000000164e+01,5.627259999999999707e+01,4.737599999999999767e+01,4.582050000000000267e+01,4.761500000000000199e+01,4.653220000000000312e+01,4.555760000000000076e+01,5.619669999999999987e+01,4.630890000000000128e+01,5.205819999999999936e+01,4.857849999999999824e+01,4.448199999999999932e+01,5.000350000000000250e+01,5.542309999999999803e+01,4.443149999999999977e+01,5.207509999999999906e+01,5.160829999999999984e+01,4.934459999999999980e+01,4.770870000000000033e+01,5.123930000000000007e+01,4.805349999999999966e+01,5.043039999999999878e+01,5.074980000000000047e+01,4.429560000000000031e+01,4.659320000000000306e+01,4.817519999999999669e+01,4.846390000000000242e+01,5.114240000000000208e+01,4.771770000000000067e+01,4.225619999999999976e+01,4.463329999999999842e+01,4.896840000000000259e+01,4.669800000000000040e+01,4.930449999999999733e+01,5.507809999999999917e+01,4.476830000000000354e+01,4.583239999999999981e+01,5.455789999999999651e+01,4.609539999999999793e+01,5.475509999999999877e+01,4.701400000000000290e+01,5.101639999999999731e+01,5.271119999999999806e+01,4.284779999999999944e+01,4.679030000000000200e+01,4.537429999999999808e+01,4.274099999999999966e+01,4.893299999999999983e+01,4.882849999999999824e+01,4.819760000000000133e+01,4.719069999999999965e+01,4.989119999999999777e+01,5.208189999999999742e+01,5.125529999999999831e+01,4.687819999999999965e+01,4.266219999999999857e+01,4.177989999999999782e+01
3.817390000000000327e+01,5.364520000000000266e+01,4.239039999999999964e+01,4.483379999999999654e+01,4.951069999999999993e+01,4.310300000000000153e+01,4.496889999999999787e+01,0.000000000000000000e+00,4.355460000000000065e+01,4.393229999999999791e+01,4.387890000000000157e+01,4.082600000000000051e+01,4.130819999999999936e+01,5.364509999999999934e+01,3.976919999999999789e+01,3.970620000000000260e+01,5.028150000000000119e+01,4.490160000000000196e+01,4.383319999999999794e+01,3.975050000000000239e+01,4.892430000000000234e+01,4.335940000000000083e+01,4.545080000000000098e+01,4.645470000000000255e+01,4.403679999999999950e+01,4.464390000000000214e+01,4.185759999999999792e+01,4.326319999999999766e+01,5.110810000000000031e+01,4.590180000000000149e+01,3.967000000000000171e+01,4.841620000000000346e+01,4.643999999999999773e+01,4.298199999999999932e+01,4.304970000000000141e+01,4.606980000000000075e+01,4.247460000000000235e+01,4.554540000000000077e+01,5.617390000000000327e+01,4.224139999999999873e+01,4.074490000000000123e+01,4.788859999999999673e+01,4.598299999999999699e+01,4.503929999999999723e+01,4.894729999999999848e+01,4.153609999999999758e+01,4.561140000000000327e+01,5.156450000000000244e+01,4.634360000000000213e+01,5.684960000000000235e+01,4.247350000000000136e+01,4.237709999999999866e+01,4.912610000000000099e+01,4.396840000000000259e+01,4.868189999999999884e+01,4.589439999999999742e+01,5.199960000000000093e+01,4.826760000000000161e+01,4.754090000000000060e+01,5.420770000000000266e+01,4.429249999999999687e+01,4.372070000000000078e+01,4.321549999999999869e+01,4.168399999999999750e+01,3.960810000000000031e+01,5.005420000000000158e+01,4.194879999999999853e+01,4.741210000000000235e+01,4.414059999999999917e+01,4.285070000000000334e+01,4.444830000000000325e+01,5.074699999999999989e+01,4.096970000000000312e+01,5.005969999999999942e+01,4.558109999999999928e+01,4.658409999999999940e+01,4.430859999999999843e+01,4.738419999999999987e+01,4.606779999999999831e+01,4.677799999999999869e+01,4.661169999999999902e+01,4.045479999999999876e+01,4.167990000000000350e+01,4.382439999999999714e+01,4.510249999999999915e+01,4.456589999999999918e+01,4.337310000000000088e+01,3.977779999999999916e+01,4.138669999999999760e+01,4.262120000000000175e+01,4.342669999999999675e+01,4.689260000000000161e+01,5.476769999999999783e+01,4.353999999999999915e+01,4.101460000000000150e+01,5.211789999999999878e+01,4.401019999999999754e+01,5.147480000000000189e+01,4.504209999999999781e+01,4.827239999999999753e+01,4.922489999999999810e+01,4.028379999999999939e+01,4.269429999999999836e+01,4.269290000000000163e+01,3.819959999999999667e+01,4.323069999999999879e+01,4.418919999999999959e+01,4.714620000000000033e+01,4.367840000000000344e+01,4.302129999999999654e+01,4.596640000000000015e+01,4.693249999999999744e+01,4.244339999999999691e+01,3.856759999999999877e+01,3.928309999999999746e+01
4.459429999999999694e+01,5.849309999999999832e+01,4.790350000000000108e+01,5.217369999999999663e+01,5.751489999999999725e+01,4.411659999999999826e+01,5.228439999999999799e+01,5.645250000000000057e+01,0.000000000000000000e+00,4.915109999999999957e+01,4.960410000000000252e+01,4.677170000000000272e+01,4.477790000000000248e+01,6.016170000000000329e+01,4.494279999999999831e+01,4.538490000000000180e+01,5.287870000000000203e+01,5.063989999999999725e+01,4.791279999999999717e+01,4.518710000000000093e+01,5.207209999999999894e+01,5.039759999999999707e+01,5.028009999999999735e+01,5.328520000000000323e+01,5.001279999999999859e+01,5.129729999999999990e+01,4.726160000000000139e+01,4.890240000000000009e+01,5.566850000000000165e+01,4.941060000000000230e+01,4.465200000000000102e+01,5.381130000000000280e+01,5.106170000000000186e+01,5.014999999999999858e+01,5.003179999999999694e+01,5.107379999999999853e+01,5.231250000000000000e+01,5.108319999999999794e+01,6.222820000000000107e+01,4.617199999999999704e+01,4.857909999999999684e+01,5.284080000000000155e+01,4.910829999999999984e+01,5.171260000000000190e+01,5.449349999999999739e+01,4.553750000000000142e+01,5.633100000000000307e+01,5.640019999999999811e+01,5.316879999999999740e+01,6.139070000000000249e+01,4.802660000000000196e+01,4.892840000000000344e+01,5.480510000000000304e+01,4.660229999999999961e+01,5.271719999999999828e+01,5.281389999999999674e+01,5.606580000000000297e+01,4.939939999999999998e+01,5.409340000000000259e+01,5.877409999999999712e+01,4.914070000000000249e+01,4.840339999999999776e+01,5.174029999999999774e+01,4.864789999999999992e+01,4.537599999999999767e+01,5.778609999999999758e+01,4.907229999999999848e+01,5.309909999999999997e+01,4.925619999999999976e+01,4.680539999999999878e+01,5.045850000000000080e+01,5.752159999999999940e+01,4.737440000000000140e+01,5.415189999999999770e+01,5.257690000000000197e+01,5.182750000000000057e+01,5.114289999999999736e+01,5.268299999999999983e+01,4.996580000000000155e+01,5.119780000000000086e+01,5.142020000000000124e+01,4.652100000000000080e+01,4.989719999999999800e+01,5.020080000000000098e+01,5.122339999999999804e+01,5.241890000000000072e+01,4.874569999999999936e+01,4.402040000000000219e+01,4.724929999999999808e+01,4.966720000000000113e+01,4.742519999999999669e+01,5.080969999999999942e+01,5.787069999999999936e+01,4.698190000000000310e+01,4.713349999999999795e+01,5.162389999999999901e+01,4.797930000000000206e+01,5.509259999999999735e+01,5.091340000000000288e+01,5.169120000000000203e+01,5.413309999999999889e+01,4.240420000000000300e+01,4.677649999999999864e+01,4.838850000000000051e+01,4.517130000000000223e+01,5.005010000000000048e+01,4.914970000000000283e+01,5.202150000000000318e+01,4.820109999999999673e+01,5.098570000000000135e+01,5.353150000000000119e+01,4.940090000000000003e+01,4.883630000000000138e+01,4.545680000000000121e+01,4.324969999999999715e+01
4.616320000000000334e+01,5.927550000000000097e+01,4.605219999999999914e+01,5.419729999999999848e+01,5.644500000000000028e+01,4.645589999999999975e+01,5.260669999999999646e+01,5.607009999999999650e+01,5.084879999999999711e+01,0.000000000000000000e+00,5.128130000000000166e+01,4.580190000000000339e+01,4.805539999999999878e+01,5.897720000000000340e+01,4.688409999999999656e+01,4.387180000000000035e+01,5.487259999999999849e+01,5.269669999999999987e+01,4.574519999999999698e+01,4.465789999999999793e+01,5.523769999999999669e+01,5.081669999999999732e+01,5.089920000000000044e+01,5.361939999999999884e+01,5.014220000000000255e+01,5.165200000000000102e+01,4.634890000000000043e+01,5.035390000000000299e+01,5.685649999999999693e+01,5.102850000000000108e+01,4.636610000000000298e+01,5.424960000000000093e+01,5.305689999999999884e+01,4.967360000000000042e+01,4.920060000000000144e+01,5.155810000000000315e+01,5.165570000000000306e+01,5.199269999999999925e+01,6.202830000000000155e+01,4.771730000000000160e+01,4.726559999999999917e+01,5.219599999999999795e+01,5.174289999999999878e+01,5.042280000000000229e+01,5.386999999999999744e+01,4.706239999999999668e+01,5.313900000000000290e+01,5.666749999999999687e+01,5.154149999999999920e+01,6.211599999999999966e+01,4.757589999999999719e+01,5.021540000000000248e+01,5.590500000000000114e+01,4.695620000000000260e+01,5.444910000000000139e+01,5.220550000000000068e+01,5.440390000000000015e+01,5.277600000000000335e+01,5.441740000000000066e+01,5.789970000000000283e+01,4.964450000000000074e+01,4.877669999999999817e+01,4.910119999999999862e+01,4.678869999999999862e+01,4.699530000000000030e+01,5.778849999999999909e+01,4.851850000000000307e+01,5.532840000000000202e+01,4.936959999999999837e+01,5.023360000000000269e+01,5.139670000000000272e+01,5.619930000000000092e+01,4.582119999999999749e+01,5.497870000000000346e+01,5.464889999999999759e+01,5.234060000000000201e+01,5.023980000000000246e+01,5.347299999999999898e+01,5.175990000000000180e+01,5.228790000000000049e+01,5.104590000000000316e+01,4.542660000000000053e+01,4.956600000000000250e+01,4.838380000000000081e+01,5.069180000000000064e+01,5.450379999999999825e+01,5.063949999999999818e+01,4.354019999999999868e+01,4.663779999999999859e+01,4.777909999999999968e+01,4.784740000000000038e+01,4.810499999999999687e+01,5.782370000000000232e+01,4.895629999999999882e+01,5.003090000000000259e+01,5.736849999999999739e+01,4.684040000000000248e+01,5.625999999999999801e+01,4.908050000000000068e+01,5.003050000000000352e+01,5.420270000000000010e+01,4.563960000000000150e+01,4.943299999999999983e+01,4.672990000000000066e+01,4.441899999999999693e+01,4.930570000000000164e+01,5.067990000000000350e+01,5.121809999999999974e+01,4.916919999999999646e+01,5.347760000000000247e+01,5.375560000000000116e+01,5.115639999999999787e+01,4.888739999999999952e+01,4.221020000000000039e+01,4.207829999999999870e+01
